City,Job Title,Job Link,Company Name,Company Link,Location,Salary,Job Views,Time of Post,Job Description,Skills Required,Job Industry,Functional Area,Total Positions,Job Shift,Job Type,Job Location,Gender,Minimum Education,Career Level,Minimum Experience,Apply Before,Posting Date
Rawalpindi,Office Assistant/Driver,https://www.rozee.pk/office-assistantdriver-rawalpindi-jobs-1742114?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742114&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,HIVETECH GLOBAL,javascript:;,Rawalpindi,"PKR. 25,000 - 25,000/Month",27 views,Posted Yesterday,Null,"Valid driving license (preferably LTV), Punctuality, Reliability, Familiarity with Rawalpindi and Islamabad routes, Strong Communication Skills, professional demeanor, Vehicle maintenance and basic upkeep, Bank-related activities management",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Rawalpindi,No Preference,N/A,Entry Level,N/A,"Nov 29, 2025","Oct 29, 2025"
Rawalpindi,Branch Manager / Assistant Branch Manager,https://www.rozee.pk/the-bkry-branch-manager-assistant-branch-manager-islamabad-lahore-rawalpindi-jobs-1742066?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742066&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,The BKRY,//www.rozee.pk/company/the-bkry1,Multiple Cities,N/A,45 views,Posted Yesterday,Null,"Communication Skills, Resolving Conflicts, Flexible Approach, Decision Analysis, Leadership Management, Interpersonal Leadership, Training Developement, Team Mentoring",Hotel Management / Restaurants,Sales & Business Development,6 Posts,First Shift (Day),Full Time/Permanent,"Islamabad, Lahore, Rawalpindi",Male,Bachelors,Experienced Professional,2 Years (leading role particularly in a food one or relevant),"Nov 29, 2025","Oct 29, 2025"
Rawalpindi,QA Engineer,https://www.rozee.pk/qa-engineer-rawalpindi-jobs-1742084?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742084&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Cuebytes,javascript:;,Rawalpindi,"PKR. 40,000 - 40,000/Month",5 views,Posted Yesterday,Null,"Software Quality Assurance, Testing, QA Methodologies, Manual Testing, Automated Testing, White Box Testing, Black Box Testing, TEST PLAN DEVELOPMENT, Bug Tracking, Problem-Solving, Communication Skills",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Rawalpindi,No Preference,Bachelors,Entry Level,N/A,"Nov 29, 2025","Oct 29, 2025"
Rawalpindi,Senior Graphic Designer (Team Lead),https://www.rozee.pk/the-bkry-senior-graphic-designer-team-lead-islamabad-rawalpindi-jobs-1742028?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742028&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,The BKRY,//www.rozee.pk/company/the-bkry1,Multiple Cities,N/A,24 views,Posted Yesterday,Null,"Video Editing Techniques, Candid Photography, Distribution  Team Management, High Pressure Situations, Presentation Skills, Interpersonal Leadership, Creative Design Knowledge, Digital Illustration, Canva, Adobe Premiere Pro",Hotel Management / Restaurants,Creative Design,2 Posts,First Shift (Day),Full Time/Permanent,"Islamabad, Rawalpindi",No Preference,Bachelors,Experienced Professional,2 Years,"Nov 29, 2025","Oct 29, 2025"
Rawalpindi,English Teacher (Upper Primary),https://www.rozee.pk/english-teacher-upper-primary-rawalpindi-jobs-1742040?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742040&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,City School Pvt,javascript:;,Rawalpindi,N/A,7 views,Posted Yesterday,Null,"English Language Proficiency, Cambridge curriculum knowledge, Classroom Management, Lesson Planning, Communication Skills, Critical Thinking, Student Assessment",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Rawalpindi,No Preference,Bachelors,Entry Level,N/A,"Nov 29, 2025","Oct 29, 2025"
Rawalpindi,Data Entry Assistant,https://www.rozee.pk/the-bkry-data-entry-assistant-islamabad-rawalpindi-jobs-1742002?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742002&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,The BKRY,//www.rozee.pk/company/the-bkry1,Multiple Cities,N/A,85 views,Posted Yesterday,Null,"Typing Speed, Record Keeping, Data Management, MS Excel",Hotel Management / Restaurants,Data Entry,10 Posts,First Shift (Day),Full Time/Permanent,"Islamabad, Rawalpindi",No Preference,N/A,Entry Level,N/A,"Nov 29, 2025","Oct 29, 2025"
Rawalpindi,Admin Officer,https://www.rozee.pk/frontier-platinum-group-admin-officer-faisalabad-lahore-multan-peshawar-rawalpindi-sahiwal-sheikhupura-tobatek-singh-jobs-1741956?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1741956&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Frontier Platinum Group,//www.rozee.pk/company/frontier-platinum-group,Multiple Cities,"PKR. 150,000 - 250,000/Month",424 views,Posted Yesterday,Null,"Fund Administration, Admin Task Planning, Branch Administration Skills, Operating System Administration, Project Administration, Administrative Management",Manufacturing,Administration,1 Post,First Shift (Day),Full Time/Permanent,"Faisalabad, Lahore, Multan, Peshawar, Rawalpindi, Sahiwal, Sheikhupura, Tobatek Singh",No Preference,Bachelors,Experienced Professional,N/A,"Nov 29, 2025","Oct 29, 2025"
Rawalpindi,Online Tutor,https://www.rozee.pk/ak-tutoring-online-tutor-jobs-1741948?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1741948&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,AK Tutoring,//www.rozee.pk/company/ak-tutoring1,Multiple Cities,"PKR. 60,000 - 90,000/Month",183 views,Posted Yesterday,Null,"Communication Skills, Presentation Skills, Understanding of IELTS Format",Education/Training,"Teachers/Education, Training & Development",4 Posts,Work from Home,Full Time/Permanent,"Islamabad, Karachi, Lahore, Rawalpindi",No Preference,Bachelors,Entry Level,Less than 1 Year,"Nov 29, 2025","Oct 29, 2025"
Rawalpindi,Accountant,https://www.rozee.pk/pine-matchpvtltd-accountant-islamabad-rawalpindi-jobs-1741918?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1741918&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Pine Match(Pvt)Ltd,//www.rozee.pk/company/pine-matchpvtltd,Multiple Cities,N/A,113 views,Posted Yesterday,Null,"Financial Accounting, Account Management Skills, Tax Preparation Skills",Manufacturing,"Accounts, Finance & Financial Services",1 Post,First Shift (Day),Full Time/Permanent,"Islamabad, Rawalpindi",Male,Bachelors,Entry Level,1 Year (Must have minimum 2 years experience in any manufacturing concern.),"Nov 29, 2025","Oct 29, 2025"
Rawalpindi,Team Lead - Full Stack (MERN),https://www.rozee.pk/team-lead-full-stack-mern-rawalpindi-jobs-1741970?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1741970&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Tech Solutions Pro,javascript:;,Rawalpindi,"PKR. 110,000 - 110,000/Month",5 views,Posted Yesterday,Null,"REACT.JS, Node.js, Express.js, Mongodb, MERN Stack, Microservices Architecture, API Design, Cloud deployment (AWS), CI/CD pipelines, Git Version Control, Agile/Scrum, Leadership, Team Management, Analytical Thinking, Problem-Solving, Communication",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Rawalpindi,No Preference,Bachelors,Entry Level,N/A,"Nov 29, 2025","Oct 29, 2025"
Rawalpindi,Visa / Immigration Officer,https://www.rozee.pk/essexwise-consultants-visa-immigration-officer-islamabad-faisalabad-lahore-rawalpindi-sargodha-jhang-jobs-1741858?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1741858&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Essexwise Consultants,//www.rozee.pk/company/essexwise-consultants,Multiple Cities,N/A,94 views,Posted Yesterday,Null,"Computer Profcient, Global Immigration, Communication Skills, Immigration Process Handling, Visa Process Handling",Consultants,Sales & Business Development,1 Post,First Shift (Day),Part Time,"Islamabad, Faisalabad, Lahore, Rawalpindi, Sargodha, Jhang",Female,Bachelors,Experienced Professional,1 Year,"Nov 11, 2025","Oct 29, 2025"
Rawalpindi,Finance Officer,https://www.rozee.pk/finance-officer-rawalpindi-jobs-1741798?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1741798&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,MedAsk Pvt,javascript:;,Rawalpindi,"PKR. 70,000 - 70,000/Month",79 views,Posted Yesterday,Null,"Accounting Principles, Financial Reporting Standards, Audit Requirements, MS Excel, Financial/accounting software, Payment Processing, Organizational Skills, Time Management, Communication, Interpersonal Abilities",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Rawalpindi,No Preference,Master,Entry Level,N/A,"Nov 29, 2025","Oct 29, 2025"
Rawalpindi,Senior WordPress Developer,https://www.rozee.pk/ninja-softs-pvt-limited-senior-wordpress-developer-islamabadlahorerawalpindigujranwalagujratkharianlalamusawah-cantt-jobs-1736112?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1736112&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Ninja Softs (PVT) Limited,//www.rozee.pk/company/ninja-softs-pvt-limited,Multiple Cities,N/A,857 views,"Posted Oct 23, 2025",Null,"HTML5, CSS3, WP, WooCommerce, MySQL, Jquery",Information Technology,Software & Web Development,1 Post,First Shift (Day),Full Time/Permanent,"Islamabad, Gujranwala, Lahore, Rawalpindi, Gujrat, Kharian, Wah Cantt, Lalamusa",No Preference,Bachelors,Experienced Professional,N/A,"Nov 08, 2025","Oct 23, 2025"
Rawalpindi,Social Media Manager,https://www.rozee.pk/social-media-manager-rawalpindi-jobs-1743284?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1743284&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Think Higher Consultants,javascript:;,Rawalpindi,"PKR. 70,000 - 70,000/Month",15 views,Posted 6 hours ago,Null,"Social Media Marketing, Social Media Optimization (SMO), Content Strategy Development, Social Media Data Analysis, Communication, Writing, Organizational Skills, Time Management, Team Collaboration",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Rawalpindi,No Preference,Bachelors,Entry Level,N/A,"Nov 30, 2025","Oct 30, 2025"
Rawalpindi,Call Center Agent,https://www.rozee.pk/call-center-agent-telesales-agent-rawalpindi-jobs-1742718?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742718&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Glow Inc,//www.rozee.pk/company/glow-inc,Rawalpindi,"PKR. 45,000 - 60,000/Month",89 views,Posted 22 hours ago,Null,"Fluent In English, Hard working, Sales",Call Center,Telemarketing,30 Posts,Third Shift (Night),Full Time/Permanent,Rawalpindi,No Preference,Matriculation/O-Level,Entry Level,1 Year (none),"Nov 29, 2025","Oct 29, 2025"
Rawalpindi,Project Manager (On-Site),https://www.rozee.pk/project-manager-on-site-rawalpindi-jobs-1743270?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1743270&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Cloud Rexpo Pvt,javascript:;,Rawalpindi,"PKR. 250,000 - 250,000/Month",12 views,Posted 7 hours ago,Null,"Project Management, Production and web technology development, Planning, Coordinating, Overseeing Projects, Risk Mitigation, Stakeholder Management, Budget Estimation, Scheduling, Communication, PMP Or PRINCE2 Certification, English Proficiency, Presentation Skills, Team coaching and Mentoring",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Rawalpindi,No Preference,Master,Mid-Level,N/A,"Nov 30, 2025","Oct 30, 2025"
Rawalpindi,Business Development Executive,https://www.rozee.pk/ninja-softs-pvt-limited-business-development-executive-jobs-1742336?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742336&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Ninja Softs (PVT) Limited,//www.rozee.pk/company/ninja-softs-pvt-limited,Multiple Cities,N/A,100 views,Posted 7 hours ago,Null,"Fluent In English, Digital Business Development, Business Development Strategies, Lead Genaration Skills, B2B Business Development, Building Business Relationship, Sales Operations",Information Technology,Sales & Business Development,1 Post,Work from Home,Full Time/Permanent,"Islamabad, Gujranwala, Lahore, Rawalpindi, Gujrat, Jhelum, Kharian, Mirpur  (AJK)",No Preference,Bachelors,Entry Level,1 Year (International Sales experience of Digital services will be preferred.),"Nov 13, 2025","Oct 30, 2025"
Rawalpindi,Front Desk Officer (FDO),https://www.rozee.pk/front-desk-officer-fdo-rawalpindi-jobs-1743214?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1743214&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Nicon Group Of colleges,javascript:;,Rawalpindi,"PKR. 35,000 - 35,000/Month",45 views,Posted 7 hours ago,Null,"Customer Service, Hospitality, Front Office Management, Communication Skills, Organizational Skills, Multitasking, Time Management, Microsoft Office Suite, front desk software, Booking Systems, Phone systems, Billing And Payments, Administrative Skills, Problem Resolution, Interpersonal Skills",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Rawalpindi,No Preference,Bachelors,Entry Level,N/A,"Nov 30, 2025","Oct 30, 2025"
Rawalpindi,Head Of Finance,https://www.rozee.pk/mgc-developments-head-of-finance-rawalpindi-jobs-1743192?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1743192&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,MGC Developments,//www.rozee.pk/company/mgc-developments,Rawalpindi,N/A,71 views,Posted 7 hours ago,Null,"Financial Statement Analysis+, Financial Accounting, Corporate Finance, Finance Consulting, 4 Knowledge of Taxation, Financial Analysis",Real Estate/Property,"Accounts, Finance & Financial Services",1 Post,First Shift (Day),Full Time/Permanent,Rawalpindi,Male,Masters,Department Head,5 Years,"Nov 26, 2025","Oct 30, 2025"
Rawalpindi,Italian Translator,https://www.rozee.pk/f-and-s-global-private-limited-italian-translator-islamabad-rawalpindi-jobs-1743142?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1743142&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,F and S Global Private Limited,//www.rozee.pk/company/f-and-s-global-private-limited,Multiple Cities,"PKR. 45,000 - 50,000/Month",40 views,Posted 8 hours ago,Null,"Confidential Documents Handling, Close Attention to Detail, Bilingual Communication Skills, Time Management",Travel/Tourism/Transportation,Client Services & Customer Support,1 Post,First Shift (Day),Full Time/Permanent,"Islamabad, Rawalpindi",No Preference,Bachelors,Entry Level,1 Year,"Nov 30, 2025","Oct 30, 2025"
Rawalpindi,Relationship Executive,https://www.rozee.pk/united-bank-limited-ubl-relationship-executive-all-cities-jobs-1742118?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742118&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,United Bank Limited (UBL),//www.rozee.pk/company/united-bank-limited-ubl,All Cities,N/A,4680 views,Posted 8 hours ago,Null,"Branch Support., Google Ads Planning, Manage Client Relationships, Client Acquisition Skills",Banking/Financial Services,Client Services & Customer Support,1 Post,First Shift (Day),Full Time/Permanent,All Cities,Male,Intermediate/A-Level,Entry Level,N/A,"Jan 30, 2026","Oct 30, 2025"
